2017,11,62297453,0,63
2016,11,62297453,0,63
2017,8,74433925,0,76
2016,8,74433925,0,76
2017,7,61362765,0,62
2016,7,61362765,0,62
2017,3,62360145,0,63
2016,3,62360145,0,63
2017,4,76538961,0,78
2016,4,76538961,0,78
2017,7,70983387,0,72
2016,7,70983387,0,72
2017,3,85264703,0,87
2016,3,85264703,0,87
2017,4,60233511,0,61
2016,4,60233511,0,61
2017,2,75124472,0,77
2016,2,75124472,0,77
2017,9,71451148,0,73
2016,9,71451148,0,73
2017,3,76253176,0,78
2016,3,76253176,0,78
2017,4,83503155,0,85
2016,4,83503155,0,85
2017,12,85238502,0,87
2016,12,85238502,0,87
2017,12,62111955,0,63
2016,12,62111955,0,63
2017,6,63825294,0,65
2016,6,63825294,0,65
2017,5,64252931,0,65
2016,5,64252931,0,65
2017,4,59805674,1,68
2016,4,59805674,1,68
2017,12,75079066,1,86
2016,12,75079066,1,86
2017,5,76175499,1,87
2016,5,76175499,1,87
2017,1,60691853,1,69
2016,1,60691853,1,69
2017,2,52517570,1,60
2016,2,52517570,1,60
2017,6,73131440,1,83
2016,6,73131440,1,83
2017,5,60442613,1,69
2016,5,60442613,1,69
2017,10,64343666,1,73
2016,10,64343666,1,73
2017,8,72200623,1,82
2016,8,72200623,1,82
2017,8,51489051,1,59
2016,8,51489051,1,59
2017,8,74707510,1,85
2016,8,74707510,1,85
2017,2,68435380,1,78
2016,2,68435380,1,78
2017,9,72553303,1,83
2016,9,72553303,1,83
2017,5,69077786,1,79
2016,5,69077786,1,79
2017,5,46995371,1,53
2016,5,46995371,1,53
2017,4,57952031,1,66
2016,4,57952031,1,66
2017,8,66807408,1,76
2016,8,66807408,1,76
2017,6,72757471,1,83
2016,6,72757471,1,83
2017,2,56202399,1,64
2016,2,56202399,1,64
2017,2,45123922,1,51
2016,2,45123922,1,51
2017,12,61143680,1,70
2016,12,61143680,1,70
2017,7,62806670,1,72
2016,7,62806670,1,72
2017,10,44506118,1,51
2016,10,44506118,1,51
2017,4,64373476,1,73
2016,4,64373476,1,73
2017,10,73317935,1,84
2016,10,73317935,1,84
2017,11,57087596,1,65
2016,11,57087596,1,65
2017,12,51504744,1,59
2016,12,51504744,1,59
2017,11,58096031,1,66
2016,11,58096031,1,66
2017,7,49202950,1,56
2016,7,49202950,1,56
2017,9,48998749,1,56
2016,9,48998749,1,56
2017,12,75868708,1,87
2016,12,75868708,1,87
2017,10,53116229,1,60
2016,10,53116229,1,60
2017,5,51645479,1,59
2016,5,51645479,1,59
2017,11,61077109,1,70
2016,11,61077109,1,70
2017,11,59421986,1,68
2016,11,59421986,1,68
2017,1,60594971,1,69
2016,1,60594971,1,69
2017,9,44261847,1,50
2016,9,44261847,1,50
2017,10,73732764,1,84
2016,10,73732764,1,84
2017,1,67801014,1,77
2016,1,67801014,1,77
2017,3,60811078,1,69
2016,3,60811078,1,69
2017,4,67555350,1,77
2016,4,67555350,1,77
2017,10,69794747,1,80
2016,10,69794747,1,80
2017,3,50963456,1,58
2016,3,50963456,1,58
2017,11,71733356,1,82
2016,11,71733356,1,82
2017,3,53443482,1,61
2016,3,53443482,1,61
2017,9,53350476,1,61
2016,9,53350476,1,61
2017,8,66174689,1,75
2016,8,66174689,1,75
2017,9,71160065,1,81
2016,9,71160065,1,81
2017,8,67374568,1,77
2016,8,67374568,1,77
2017,10,61921706,1,71
2016,10,61921706,1,71
2017,11,75911583,1,87
2016,11,75911583,1,87
2017,7,56031803,1,64
2016,7,56031803,1,64
2017,10,62757425,1,72
2016,10,62757425,1,72
2017,11,76311568,1,87
2016,11,76311568,1,87
2017,10,55214071,1,63
2016,10,55214071,1,63
2017,2,49739059,1,57
2016,2,49739059,1,57
2017,1,57382181,1,65
2016,1,57382181,1,65
2017,7,56870366,1,65
2016,7,56870366,1,65
2017,10,73756304,1,84
2016,10,73756304,1,84
2017,1,62556301,1,71
2016,1,62556301,1,71
2017,12,73637193,1,84
2016,12,73637193,1,84
2017,11,44178002,1,50
2016,11,44178002,1,50
2017,10,48090237,1,55
2016,10,48090237,1,55
2017,9,64330349,1,73
2016,9,64330349,1,73
2017,7,54460591,1,62
2016,7,54460591,1,62
2017,12,60819542,1,69
2016,12,60819542,1,69
2017,2,75452744,1,86
2016,2,75452744,1,86
2017,9,61892282,1,71
2016,9,61892282,1,71
2017,6,57883186,1,66
2016,6,57883186,1,66
2017,10,64694599,1,74
2016,10,64694599,1,74
2017,9,77258391,1,88
2016,9,77258391,1,88
2017,9,48190333,1,55
2016,9,48190333,1,55
2017,8,73113162,1,83
2016,8,73113162,1,83
2017,3,72383427,1,83
2016,3,72383427,1,83
2017,2,70387516,1,80
2016,2,70387516,1,80
2017,6,69627823,1,79
2016,6,69627823,1,79
2017,9,65376211,1,75
2016,9,65376211,1,75
2017,3,78371178,1,89
2016,3,78371178,1,89
2017,5,61865155,1,71
2016,5,61865155,1,71
2017,5,52907457,1,60
2016,5,52907457,1,60
2017,3,61504671,1,70
2016,3,61504671,1,70
2017,2,63560539,1,72
2016,2,63560539,1,72
2017,10,60680480,1,69
2016,10,60680480,1,69
2017,4,73314190,1,84
2016,4,73314190,1,84
2017,3,67616054,1,77
2016,3,67616054,1,77
2017,8,68181395,1,78
2016,8,68181395,1,78
2017,12,47286966,1,54
2016,12,47286966,1,54
2017,3,51036951,1,58
2016,3,51036951,1,58
2017,1,46798552,1,53
2016,1,46798552,1,53
2017,9,58369445,1,67
2016,9,58369445,1,67
2017,5,63946626,1,73
2016,5,63946626,1,73
2017,12,62308901,1,71
2016,12,62308901,1,71
2017,2,57315162,1,65
2016,2,57315162,1,65
2017,4,69574469,1,79
2016,4,69574469,1,79
2017,4,47311712,1,54
2016,4,47311712,1,54
2017,9,71271497,1,81
2016,9,71271497,1,81
2017,3,55748635,1,64
2016,3,55748635,1,64
2017,6,44969693,1,51
2016,6,44969693,1,51
2017,12,52136706,1,59
2016,12,52136706,1,59
2017,11,65404744,1,75
2016,11,65404744,1,75
2017,11,70459323,1,80
2016,11,70459323,1,80
2017,7,78148301,1,89
2016,7,78148301,1,89
2017,4,62482854,1,71
2016,4,62482854,1,71
2017,8,53646730,2,69
2016,8,53646730,2,69
2017,12,38933873,2,50
2016,12,38933873,2,50
2017,9,39529403,2,51
2016,9,39529403,2,51
2017,8,46271476,2,60
2016,8,46271476,2,60
2017,7,55184953,2,71
2016,7,55184953,2,71
2017,10,38883049,2,50
2016,10,38883049,2,50
2017,10,41824855,2,54
2016,10,41824855,2,54
2017,8,53230956,2,69
2016,8,53230956,2,69
2017,12,44777153,2,58
2016,12,44777153,2,58
2017,1,68927926,2,89
2016,1,68927926,2,89
2017,5,57374855,2,74
2016,5,57374855,2,74
2017,11,45230703,2,58
2016,11,45230703,2,58
2017,7,52806909,2,68
2016,7,52806909,2,68
2017,3,65533941,2,85
2016,3,65533941,2,85
2017,10,63572808,2,82
2016,10,63572808,2,82
2017,8,53504387,2,69
2016,8,53504387,2,69
2017,2,60893743,2,79
2016,2,60893743,2,79
2017,11,40868952,2,53
2016,11,40868952,2,53
2017,2,62136910,2,81
2016,2,62136910,2,81
2017,4,48864273,2,63
2016,4,48864273,2,63
2017,2,60624690,2,79
2016,2,60624690,2,79
2017,9,39613516,2,51
2016,9,39613516,2,51
2017,12,64174514,2,83
2016,12,64174514,2,83
2017,3,45111525,2,58
2016,3,45111525,2,58
2017,3,54805226,2,71
2016,3,54805226,2,71
2017,7,38955039,2,50
2016,7,38955039,2,50
2017,5,62323375,2,81
2016,5,62323375,2,81
2017,6,63159261,2,82
2016,6,63159261,2,82
2017,1,59132734,2,77
2016,1,59132734,2,77
2017,12,59211409,2,77
2016,12,59211409,2,77
2017,4,41536783,2,54
2016,4,41536783,2,54
2017,10,46295228,2,60
2016,10,46295228,2,60
2017,3,42618463,2,55
2016,3,42618463,2,55
2017,8,42992155,2,56
2016,8,42992155,2,56
2017,8,52567569,2,68
2016,8,52567569,2,68
2017,9,42995217,2,56
2016,9,42995217,2,56
2017,7,68297430,2,89
2016,7,68297430,2,89
2017,11,45728915,2,59
2016,11,45728915,2,59
2017,7,48543238,2,63
2016,7,48543238,2,63
2017,10,41937603,2,54
2016,10,41937603,2,54
2017,3,51459674,2,67
2016,3,51459674,2,67
2017,3,57230380,2,74
2016,3,57230380,2,74
2017,7,50464547,2,65
2016,7,50464547,2,65
2017,6,49857217,2,65
2016,6,49857217,2,65
2017,2,42075506,2,54
2016,2,42075506,2,54
2017,9,39585835,2,51
2016,9,39585835,2,51
2017,12,45066862,2,58
2016,12,45066862,2,58
2017,8,61749482,2,80
2016,8,61749482,2,80
2017,8,54222935,2,70
2016,8,54222935,2,70
2017,12,61660546,2,80
2016,12,61660546,2,80
2017,5,66082440,2,86
2016,5,66082440,2,86
2017,1,59183168,2,77
2016,1,59183168,2,77
2017,9,52583434,2,68
2016,9,52583434,2,68
2017,7,49047801,2,63
2016,7,49047801,2,63
2017,1,67587817,2,88
2016,1,67587817,2,88
2017,11,59094950,2,77
2016,11,59094950,2,77
2017,6,41104799,2,53
2016,6,41104799,2,53
2017,5,46157114,2,60
2016,5,46157114,2,60
2017,9,50729731,2,66
2016,9,50729731,2,66
2017,8,62467076,2,81
2016,8,62467076,2,81
2017,9,44764541,2,58
2016,9,44764541,2,58
2017,2,57964573,2,75
2016,2,57964573,2,75
2017,7,65102275,2,84
2016,7,65102275,2,84
2017,12,57379930,2,74
2016,12,57379930,2,74
2017,10,68157370,2,88
2016,10,68157370,2,88
2017,4,47766506,2,62
2016,4,47766506,2,62
2017,6,44044423,2,57
2016,6,44044423,2,57
2017,4,53686217,2,69
2016,4,53686217,2,69
2017,8,57564674,2,75
2016,8,57564674,2,75
2017,4,56886308,2,74
2016,4,56886308,2,74
2017,10,53338733,2,69
2016,10,53338733,2,69
2017,10,53518240,2,69
2016,10,53518240,2,69
2017,2,50377026,2,65
2016,2,50377026,2,65
2017,12,50349780,2,65
2016,12,50349780,2,65
2017,1,50957418,2,66
2016,1,50957418,2,66
2017,2,39972576,2,52
2016,2,39972576,2,52
2017,7,54702728,2,71
2016,7,54702728,2,71
2017,2,67277630,2,87
2016,2,67277630,2,87
2017,7,41250286,2,53
2016,7,41250286,2,53
2017,2,57259038,2,74
2016,2,57259038,2,74
2017,4,59301997,2,77
2016,4,59301997,2,77
2017,11,38454394,2,50
2016,11,38454394,2,50
2017,10,56290031,2,73
2016,10,56290031,2,73
2017,6,41027667,2,53
2016,6,41027667,2,53
2017,8,44668986,2,58
2016,8,44668986,2,58
2017,2,67938274,2,88
2016,2,67938274,2,88
2017,5,55644571,2,72
2016,5,55644571,2,72
2017,11,56996495,2,74
2016,11,56996495,2,74
2017,11,46359341,2,60
2016,11,46359341,2,60
2017,7,43112010,2,56
2016,7,43112010,2,56
2017,7,48714443,2,63
2016,7,48714443,2,63
2017,2,60984795,2,79
2016,2,60984795,2,79
2017,1,43682191,2,56
2016,1,43682191,2,56
2017,1,58504416,2,76
2016,1,58504416,2,76
2017,10,64807561,2,84
2016,10,64807561,2,84
2017,10,60805547,2,79
2016,10,60805547,2,79
2017,6,54240377,2,70
2016,6,54240377,2,70
2017,1,56837630,2,74
2016,1,56837630,2,74
2017,5,63776013,2,83
2016,5,63776013,2,83
2017,7,46174015,2,60
2016,7,46174015,2,60
2017,3,64905409,2,84
2016,3,64905409,2,84
2017,12,41206305,2,53
2016,12,41206305,2,53
2017,7,42433194,2,55
2016,7,42433194,2,55
2017,4,37117510,3,51
2016,4,37117510,3,51
2017,12,57082082,3,79
2016,12,57082082,3,79
2017,8,41352590,3,57
2016,8,41352590,3,57
2017,9,51464832,3,71
2016,9,51464832,3,71
2017,5,62105748,3,86
2016,5,62105748,3,86
2017,9,59457062,3,83
2016,9,59457062,3,83
2017,2,59899252,3,83
2016,2,59899252,3,83
2017,4,36959752,3,51
2016,4,36959752,3,51
2017,10,38798802,3,54
2016,10,38798802,3,54
2017,11,48720967,3,68
2016,11,48720967,3,68
2017,4,41785540,3,58
2016,4,41785540,3,58
2017,2,57218366,3,80
2016,2,57218366,3,80
2017,1,54894636,3,76
2016,1,54894636,3,76
2017,11,41183211,3,57
2016,11,41183211,3,57
2017,7,49378404,3,69
2016,7,49378404,3,69
2017,2,46513280,3,65
2016,2,46513280,3,65
2017,11,39159060,3,54
2016,11,39159060,3,54
2017,1,46223508,3,64
2016,1,46223508,3,64
2017,7,38458420,3,53
2016,7,38458420,3,53
2017,10,38798745,3,54
2016,10,38798745,3,54
2017,8,58918953,3,82
2016,8,58918953,3,82
2017,8,41562349,3,58
2016,8,41562349,3,58
2017,5,41250560,3,57
2016,5,41250560,3,57
2017,3,53859525,3,75
2016,3,53859525,3,75
2017,10,52117124,3,72
2016,10,52117124,3,72
2017,7,37680147,3,52
2016,7,37680147,3,52
2017,9,56371161,3,78
2016,9,56371161,3,78
2017,12,53249333,3,74
2016,12,53249333,3,74
2017,12,53808248,3,75
2016,12,53808248,3,75
2017,8,39635671,3,55
2016,8,39635671,3,55
2017,1,43593581,3,60
2016,1,43593581,3,60
2017,10,52587559,3,73
2016,10,52587559,3,73
2017,5,40367576,3,56
2016,5,40367576,3,56
2017,5,53440749,3,74
2016,5,53440749,3,74
2017,3,36206587,3,50
2016,3,36206587,3,50
2017,10,36949448,3,51
2016,10,36949448,3,51
2017,9,44463041,3,62
2016,9,44463041,3,62
2017,3,45606575,3,63
2016,3,45606575,3,63
2017,1,40329262,3,56
2016,1,40329262,3,56
2017,12,50512568,3,70
2016,12,50512568,3,70
2017,7,54217679,3,75
2016,7,54217679,3,75
2017,12,52631519,3,73
2016,12,52631519,3,73
2017,11,54579032,3,76
2016,11,54579032,3,76
2017,11,53501009,3,74
2016,11,53501009,3,74
2017,8,52289490,3,73
2016,8,52289490,3,73
2017,9,42523792,3,59
2016,9,42523792,3,59
2017,9,57480651,3,80
2016,9,57480651,3,80
2017,2,61690963,3,86
2016,2,61690963,3,86
2017,3,58811713,3,82
2016,3,58811713,3,82
2017,1,57494998,3,80
2016,1,57494998,3,80
2017,5,50409750,3,70
2016,5,50409750,3,70
2017,2,54758402,4,82
2016,2,54758402,4,82
2017,2,36048519,4,54
2016,2,36048519,4,54
2017,1,55915850,4,84
2016,1,55915850,4,84
2017,1,59374700,4,89
2016,1,59374700,4,89
2017,6,37886643,4,57
2016,6,37886643,4,57
2017,10,36233855,4,54
2016,10,36233855,4,54
2017,4,40156020,4,60
2016,4,40156020,4,60
2017,10,46095351,4,69
2016,10,46095351,4,69
2017,4,44380216,4,66
2016,4,44380216,4,66
2017,8,33244850,4,50
2016,8,33244850,4,50
2017,8,36410202,4,54
2016,8,36410202,4,54
2017,4,45260376,4,68
2016,4,45260376,4,68
2017,2,58622554,4,88
2016,2,58622554,4,88
2017,9,59475715,4,89
2016,9,59475715,4,89
2017,11,39596447,4,59
2016,11,39596447,4,59
2017,9,50521956,4,76
2016,9,50521956,4,76
2017,1,42326925,4,63
2016,1,42326925,4,63
2017,4,38473345,4,58
2016,4,38473345,4,58
2017,7,38030390,4,57
2016,7,38030390,4,57
2017,10,54441609,4,82
2016,10,54441609,4,82
2017,6,36518833,4,55
2016,6,36518833,4,55
2017,9,49475956,4,74
2016,9,49475956,4,74
2017,4,33313648,4,50
2016,4,33313648,4,50
2017,5,50959595,4,76
2016,5,50959595,4,76
2017,3,48969655,4,73
2016,3,48969655,4,73
2017,4,52900326,4,79
2016,4,52900326,4,79
2017,8,37468638,4,56
2016,8,37468638,4,56
2017,5,41768820,4,62
2016,5,41768820,4,62
2017,5,54017132,4,81
2016,5,54017132,4,81
2017,8,39781769,4,60
2016,8,39781769,4,60
2017,11,44191180,4,66
2016,11,44191180,4,66
2017,3,57066872,4,86
2016,3,57066872,4,86
2017,8,40728984,4,61
2016,8,40728984,4,61
2017,12,52613937,4,79
2016,12,52613937,4,79
2017,6,42894609,4,64
2016,6,42894609,4,64
2017,6,40659985,4,61
2016,6,40659985,4,61
2017,1,58439513,4,88
2016,1,58439513,4,88
2017,6,54527579,4,82
2016,6,54527579,4,82
2017,6,49596393,4,74
2016,6,49596393,4,74
2017,11,33594426,4,50
2016,11,33594426,4,50
2017,12,44162423,4,66
2016,12,44162423,4,66
2017,11,55374078,4,83
2016,11,55374078,4,83
2017,1,40781709,4,61
2016,1,40781709,4,61
2017,8,49194835,4,74
2016,8,49194835,4,74
2017,8,49138965,4,74
2016,8,49138965,4,74
2017,2,33514674,4,50
2016,2,33514674,4,50
2017,3,43029545,4,64
2016,3,43029545,4,64
2017,2,43199528,4,65
2016,2,43199528,4,65
2017,8,44187091,4,66
2016,8,44187091,4,66
2017,4,51931538,4,78
2016,4,51931538,4,78
2017,4,30880058,5,50
2016,4,30880058,5,50
2017,1,46296593,5,75
2016,1,46296593,5,75
2017,12,37174604,5,60
2016,12,37174604,5,60
2017,9,32376843,5,52
2016,9,32376843,5,52
2017,11,31896265,5,52
2016,11,31896265,5,52
2017,4,33400924,5,54
2016,4,33400924,5,54
2017,6,41023554,5,67
2016,6,41023554,5,67
2017,9,40063803,5,65
2016,9,40063803,5,65
2017,3,38009152,5,62
2016,3,38009152,5,62
2017,7,34747394,5,56
2016,7,34747394,5,56
2017,1,37150372,5,60
2016,1,37150372,5,60
2017,10,54543915,5,89
2016,10,54543915,5,89
2017,10,31886536,5,52
2016,10,31886536,5,52
2017,10,42443607,5,69
2016,10,42443607,5,69
2017,10,38898278,5,63
2016,10,38898278,5,63
2017,6,54200577,5,88
2016,6,54200577,5,88
2017,2,39127897,5,64
2016,2,39127897,5,64
2017,7,52392332,5,85
2016,7,52392332,5,85
2017,10,54524853,5,89
2016,10,54524853,5,89
2017,1,51794028,5,84
2016,1,51794028,5,84
2017,12,41667294,5,68
2016,12,41667294,5,68
2017,8,52952546,5,86
2016,8,52952546,5,86
2017,12,45590115,5,74
2016,12,45590115,5,74
2017,5,34467150,5,56
2016,5,34467150,5,56
2017,8,36938168,5,60
2016,8,36938168,5,60
2017,3,42948488,5,70
2016,3,42948488,5,70
2017,4,43848335,5,71
2016,4,43848335,5,71
2017,3,49524583,5,81
2016,3,49524583,5,81
2017,3,54930806,5,89
2016,3,54930806,5,89
2017,11,30587258,5,50
2016,11,30587258,5,50
2017,10,51776157,5,84
2016,10,51776157,5,84
2017,2,39367295,5,64
2016,2,39367295,5,64
2017,2,45078835,5,73
2016,2,45078835,5,73
2017,4,45348875,5,74
2016,4,45348875,5,74
2017,8,44973852,5,73
2016,8,44973852,5,73
2017,10,32083313,5,52
2016,10,32083313,5,52
2017,4,54896684,5,89
2016,4,54896684,5,89
2017,2,47787229,5,78
2016,2,47787229,5,78
2017,6,34245993,5,56
2016,6,34245993,5,56
2017,7,50580745,5,82
2016,7,50580745,5,82
2017,2,46705187,5,76
2016,2,46705187,5,76
2017,6,46332476,5,75
2016,6,46332476,5,75
2017,8,41534691,5,67
2016,8,41534691,5,67
2017,12,40856741,5,66
2016,12,40856741,5,66
2017,2,38460116,5,62
2016,2,38460116,5,62
2017,3,32787036,5,53
2016,3,32787036,5,53
2017,11,48333551,5,79
2016,11,48333551,5,79
2017,7,33781933,5,55
2016,7,33781933,5,55
2017,9,31444395,5,51
2016,9,31444395,5,51
2017,1,47366110,5,77
2016,1,47366110,5,77
2017,6,40028717,6,71
2016,6,40028717,6,71
2017,3,49962952,6,89
2016,3,49962952,6,89
2017,7,44946907,6,80
2016,7,44946907,6,80
2017,9,29535348,6,52
2016,9,29535348,6,52
2017,12,29320159,6,52
2016,12,29320159,6,52
2017,10,29231201,6,52
2016,10,29231201,6,52
2017,2,41428629,6,74
2016,2,41428629,6,74
2017,9,43518289,6,77
2016,9,43518289,6,77
2017,2,36165064,6,64
2016,2,36165064,6,64
2017,9,36867167,6,65
2016,9,36867167,6,65
2017,3,47285299,6,84
2016,3,47285299,6,84
2017,6,48347368,6,86
2016,6,48347368,6,86
2017,7,40033335,6,71
2016,7,40033335,6,71
2017,6,47467049,6,84
2016,6,47467049,6,84
2017,8,40338095,6,72
2016,8,40338095,6,72
2017,1,47543691,6,85
2016,1,47543691,6,85
2017,8,45044029,6,80
2016,8,45044029,6,80
2017,4,28005398,6,50
2016,4,28005398,6,50
2017,7,30953795,6,55
2016,7,30953795,6,55
2017,5,41743400,6,74
2016,5,41743400,6,74
2017,9,34395645,6,61
2016,9,34395645,6,61
2017,6,28236162,6,50
2016,6,28236162,6,50
2017,1,31066983,6,55
2016,1,31066983,6,55
2017,3,45831501,6,81
2016,3,45831501,6,81
2017,11,43123998,6,77
2016,11,43123998,6,77
2017,6,34438418,6,61
2016,6,34438418,6,61
2017,8,39813170,6,71
2016,8,39813170,6,71
2017,4,43648529,6,78
2016,4,43648529,6,78
2017,4,32022655,6,57
2016,4,32022655,6,57
2017,1,41370494,6,74
2016,1,41370494,6,74
2017,6,38258506,6,68
2016,6,38258506,6,68
2017,12,48728352,6,87
2016,12,48728352,6,87
2017,9,48933437,6,87
2016,9,48933437,6,87
2017,5,45734683,6,81
2016,5,45734683,6,81
2017,2,38923597,6,69
2016,2,38923597,6,69
2017,2,38659314,6,69
2016,2,38659314,6,69
2017,9,49233539,6,88
2016,9,49233539,6,88
2017,6,43933422,6,78
2016,6,43933422,6,78
2017,9,37350319,6,66
2016,9,37350319,6,66
2017,4,41918767,6,74
2016,4,41918767,6,74
2017,9,29053707,6,51
2016,9,29053707,6,51
2017,10,34113754,6,61
2016,10,34113754,6,61
2017,3,34555137,6,61
2016,3,34555137,6,61
2017,9,40132840,6,71
2016,9,40132840,6,71
2017,7,49071480,6,87
2016,7,49071480,6,87
2017,8,45730407,6,81
2016,8,45730407,6,81
2017,4,47939927,6,85
2016,4,47939927,6,85
2017,8,45017026,6,80
2016,8,45017026,6,80
2017,12,31008420,6,55
2016,12,31008420,6,55
2017,12,43602329,6,78
2016,12,43602329,6,78
2017,1,30996705,6,55
2016,1,30996705,6,55
2017,11,44355888,7,87
2016,11,44355888,7,87
2017,7,42124208,7,83
2016,7,42124208,7,83
2017,10,35144887,7,69
2016,10,35144887,7,69
2017,12,34008654,7,67
2016,12,34008654,7,67
2017,10,40722592,7,80
2016,10,40722592,7,80
2017,6,39573711,7,78
2016,6,39573711,7,78
2017,9,45444885,7,89
2016,9,45444885,7,89
2017,12,33942263,7,66
2016,12,33942263,7,66
2017,11,29749693,7,58
2016,11,29749693,7,58
2017,11,28388532,7,55
2016,11,28388532,7,55
2017,2,34849503,7,68
2016,2,34849503,7,68
2017,3,28611226,7,56
2016,3,28611226,7,56
2017,8,25370738,7,50
2016,8,25370738,7,50
2017,11,42862276,7,84
2016,11,42862276,7,84
2017,6,40994421,7,80
2016,6,40994421,7,80
2017,10,41191229,7,81
2016,10,41191229,7,81
2017,4,38850360,7,76
2016,4,38850360,7,76
2017,5,31828800,7,62
2016,5,31828800,7,62
2017,5,35287237,7,69
2016,5,35287237,7,69
2017,11,32580018,7,64
2016,11,32580018,7,64
2017,2,37416028,7,73
2016,2,37416028,7,73
2017,7,30529384,7,60
2016,7,30529384,7,60
2017,9,35701416,7,70
2016,9,35701416,7,70
2017,9,41690995,7,82
2016,9,41690995,7,82
2017,3,41327128,7,81
2016,3,41327128,7,81
2017,11,27739022,7,54
2016,11,27739022,7,54
2017,8,37124520,7,73
2016,8,37124520,7,73
2017,1,40320863,7,79
2016,1,40320863,7,79
2017,11,38882590,7,76
2016,11,38882590,7,76
2017,6,38917174,7,76
2016,6,38917174,7,76
